Ensembl Gene ID	Associated Gene Name
ENSG00000162650	ATXN7L2
ENSG00000162670	BRINP3
ENSG00000162676	GFI1
ENSG00000162687	KCNT2
ENSG00000162702	ZNF281
ENSG00000162704	ARPC5
ENSG00000162706	CADM3
ENSG00000162722	TRIM58
ENSG00000162728	KCNJ9
ENSG00000162733	DDR2
ENSG00000162738	VANGL2
ENSG00000162745	OLFML2B
ENSG00000162761	LMX1A
ENSG00000162769	FLVCR1
ENSG00000162772	ATF3
ENSG00000162775	RBM15
ENSG00000162777	DENND2D
ENSG00000162873	KLHDC8A
ENSG00000162889	MAPKAPK2
ENSG00000162909	CAPN2
ENSG00000162924	REL
ENSG00000162931	TRIM17
ENSG00000162975	KCNF1
ENSG00000162980	ARL5A
ENSG00000162989	KCNJ3
ENSG00000162992	NEUROD1
ENSG00000162998	FRZB
ENSG00000163017	ACTG2
ENSG00000163032	VSNL1
ENSG00000163041	H3F3A
ENSG00000163050	ADCK3
ENSG00000163053	SLC16A14
ENSG00000163060	TEKT4
ENSG00000163083	INHBB
ENSG00000163110	PDLIM5
ENSG00000163126	ANKRD23
ENSG00000163132	MSX1
ENSG00000163141	BNIPL
ENSG00000163145	C1QTNF7
ENSG00000163154	TNFAIP8L2
ENSG00000163155	LYSMD1
ENSG00000163157	TMOD4
ENSG00000163162	RNF149
ENSG00000163217	BMP10
ENSG00000163219	ARHGAP25
ENSG00000163249	CCNYL1
ENSG00000163251	FZD5
ENSG00000163254	CRYGC
ENSG00000163281	GNPDA2
ENSG00000163283	ALPP
ENSG00000163285	GABRG1
ENSG00000163286	ALPPL2
ENSG00000163288	GABRB1
ENSG00000163293	NIPAL1
ENSG00000163295	ALPI
ENSG00000163297	ANTXR2
ENSG00000163322	FAM175A
ENSG00000163347	CLDN1
ENSG00000163348	PYGO2
ENSG00000163349	HIPK1
ENSG00000163359	COL6A3
ENSG00000163380	LMOD3
ENSG00000163382	NAXE
ENSG00000163394	CCKAR
ENSG00000163399	ATP1A1
ENSG00000163431	LMOD1
ENSG00000163440	PDCL2
ENSG00000163462	TRIM46
ENSG00000163464	CXCR1
ENSG00000163499	CRYBA2
ENSG00000163501	IHH
ENSG00000163508	EOMES
ENSG00000163513	TGFBR2
ENSG00000163520	FBLN2
ENSG00000163521	GLB1L
ENSG00000163531	NFASC
ENSG00000163536	SERPINI1
ENSG00000163539	CLASP2
ENSG00000163545	NUAK2
ENSG00000163554	SPTA1
ENSG00000163558	PRKCI
ENSG00000163581	SLC2A2
ENSG00000163584	RPL22L1
ENSG00000163586	FABP1
ENSG00000163596	ICA1L
ENSG00000163618	CADPS
ENSG00000163623	NKX6-1
ENSG00000163624	CDS1
ENSG00000163625	WDFY3
ENSG00000163630	SYNPR
ENSG00000163635	ATXN7
ENSG00000163637	PRICKLE2
ENSG00000163638	ADAMTS9
ENSG00000163659	TIPARP
ENSG00000163660	CCNL1
ENSG00000163661	PTX3
ENSG00000163687	DNASE1L3
ENSG00000163694	RBM47
ENSG00000163697	APBB2
ENSG00000163703	CRELD1
ENSG00000163710	PCOLCE2
ENSG00000163738	MTHFD2L
ENSG00000163746	PLSCR2
ENSG00000163751	CPA3
ENSG00000163754	GYG1
ENSG00000163793	DNAJC5G
ENSG00000163810	TGM4
ENSG00000163812	ZDHHC3
ENSG00000163817	SLC6A20
ENSG00000163820	FYCO1
ENSG00000163823	CCR1
ENSG00000163833	FBXO40
ENSG00000163848	ZNF148
ENSG00000163864	NMNAT3
ENSG00000163867	ZMYM6
ENSG00000163873	GRIK3
ENSG00000163874	ZC3H12A
ENSG00000163898	LIPH
ENSG00000163904	SENP2
ENSG00000163909	HEYL
ENSG00000163914	RHO
ENSG00000163923	RPL39L
ENSG00000163931	TKT
ENSG00000163932	PRKCD
ENSG00000163935	SFMBT1
ENSG00000163947	ARHGEF3
ENSG00000163975	MELTF
ENSG00000163995	ABLIM2
ENSG00000164007	CLDN19
ENSG00000164023	SGMS2
ENSG00000164031	DNAJB14
ENSG00000164032	H2AFZ
ENSG00000164040	PGRMC2
ENSG00000164045	CDC25A
ENSG00000164050	PLXNB1
ENSG00000164056	SPRY1
ENSG00000164070	HSPA4L
ENSG00000164077	MON1A
ENSG00000164078	MST1R
ENSG00000164082	GRM2
ENSG00000164086	DUSP7
ENSG00000164087	POC1A
ENSG00000164088	PPM1M
ENSG00000164089	ETNPPL
ENSG00000164093	PITX2
ENSG00000164100	NDST3
ENSG00000164104	HMGB2
ENSG00000164105	SAP30
ENSG00000164107	HAND2
ENSG00000164111	ANXA5
ENSG00000164113	ADAD1
ENSG00000164116	GUCY1A3
ENSG00000164122	ASB5
ENSG00000164128	NPY1R
ENSG00000164134	NAA15
ENSG00000164144	ARFIP1
ENSG00000164164	OTUD4
ENSG00000164171	ITGA2
ENSG00000164176	EDIL3
ENSG00000164180	TMEM161B
ENSG00000164181	ELOVL7
ENSG00000164188	RANBP3L
ENSG00000164211	STARD4
ENSG00000164256	PRDM9
ENSG00000164270	HTR4
ENSG00000164284	GRPEL2
ENSG00000164294	GPX8
ENSG00000164300	SERINC5
ENSG00000164303	ENPP6
ENSG00000164305	CASP3
ENSG00000164307	ERAP1
ENSG00000164308	ERAP2
ENSG00000164330	EBF1
ENSG00000164331	ANKRA2
ENSG00000164342	TLR3
ENSG00000164398	ACSL6
ENSG00000164402	SEPT8
ENSG00000164411	GJB7
ENSG00000164418	GRIK2
ENSG00000164434	FABP7
ENSG00000164438	TLX3
ENSG00000164440	TXLNB
ENSG00000164458	T
ENSG00000164465	DCBLD1
ENSG00000164466	SFXN1
ENSG00000164506	STXBP5
ENSG00000164508	HIST1H2AA
ENSG00000164509	IL31RA
ENSG00000164530	PI16
ENSG00000164532	TBX20
ENSG00000164542	KIAA0895
ENSG00000164543	STK17A
ENSG00000164548	TRA2A
ENSG00000164574	GALNT10
ENSG00000164576	SAP30L
ENSG00000164588	HCN1
ENSG00000164600	NEUROD6
ENSG00000164604	GPR85
ENSG00000164626	KCNK5
ENSG00000164631	ZNF12
ENSG00000164638	SLC29A4
ENSG00000164649	CDCA7L
ENSG00000164651	SP8
ENSG00000164659	KIAA1324L
ENSG00000164663	USP49
ENSG00000164674	SYTL3
ENSG00000164683	HEY1
ENSG00000164684	ZNF704
ENSG00000164687	FABP5
ENSG00000164690	SHH
ENSG00000164695	CHMP4C
ENSG00000164707	SLC13A4
ENSG00000164708	PGAM2
ENSG00000164715	LMTK2
ENSG00000164736	SOX17
ENSG00000164741	DLC1
ENSG00000164742	ADCY1
ENSG00000164749	HNF4G
ENSG00000164754	RAD21
ENSG00000164756	SLC30A8
ENSG00000164776	PHKG1
ENSG00000164794	KCNV1
ENSG00000164796	CSMD3
ENSG00000164823	OSGIN2
ENSG00000164828	SUN1
ENSG00000164830	OXR1
ENSG00000164841	TMEM74
ENSG00000164867	NOS3
ENSG00000164879	CA3
ENSG00000164889	SLC4A2
ENSG00000164897	TMUB1
ENSG00000164900	GBX1
ENSG00000164916	FOXK1
ENSG00000164920	OSR2
ENSG00000164924	YWHAZ
ENSG00000164930	FZD6
ENSG00000164949	GEM
ENSG00000164951	PDP1
ENSG00000164967	RPP25L
ENSG00000164970	FAM219A
ENSG00000164985	PSIP1
ENSG00000165023	DIRAS2
ENSG00000165025	SYK
ENSG00000165029	ABCA1
ENSG00000165046	LETM2
ENSG00000165059	PRKACG
ENSG00000165061	ZMAT4
ENSG00000165078	CPA6
ENSG00000165091	TMC1
ENSG00000165092	ALDH1A1
ENSG00000165124	SVEP1
ENSG00000165125	TRPV6
ENSG00000165156	ZHX1
ENSG00000165168	CYBB
ENSG00000165169	DYNLT3
ENSG00000165186	PTCHD1
ENSG00000165192	ASB11
ENSG00000165194	PCDH19
ENSG00000165197	VEGFD
ENSG00000165209	STRBP
ENSG00000165215	CLDN3
ENSG00000165240	ATP7A
ENSG00000165246	NLGN4Y
ENSG00000165269	AQP7
ENSG00000165272	AQP3
ENSG00000165288	BRWD3
ENSG00000165300	SLITRK5
ENSG00000165322	ARHGAP12
ENSG00000165323	FAT3
ENSG00000165325	CCDC67
ENSG00000165338	HECTD2
ENSG00000165349	SLC7A3
ENSG00000165376	CLDN2
ENSG00000165379	LRFN5
ENSG00000165406	MARCH8
ENSG00000165409	TSHR
ENSG00000165410	CFL2
ENSG00000165434	PGM2L1
ENSG00000165443	PHYHIPL
ENSG00000165449	SLC16A9
ENSG00000165458	INPPL1
ENSG00000165462	PHOX2A
ENSG00000165471	MBL2
ENSG00000165474	GJB2
ENSG00000165476	REEP3
ENSG00000165487	MICU2
ENSG00000165495	PKNOX2
ENSG00000165521	EML5
ENSG00000165548	TMEM63C
ENSG00000165556	CDX2
ENSG00000165568	AKR1E2
ENSG00000165588	OTX2
ENSG00000165621	OXGR1
ENSG00000165637	VDAC2
ENSG00000165646	SLC18A2
ENSG00000165655	ZNF503
ENSG00000165660	FAM175B
ENSG00000165661	QSOX2
ENSG00000165671	NSD1
ENSG00000165694	FRMD7
ENSG00000165702	GFI1B
ENSG00000165716	FAM69B
ENSG00000165730	STOX1
ENSG00000165752	STK32C
ENSG00000165782	TMEM55B
ENSG00000165795	NDRG2
ENSG00000165801	ARHGEF40
ENSG00000165806	CASP7
ENSG00000165821	SALL2
ENSG00000165841	CYP2C19
ENSG00000165868	HSPA12A
ENSG00000165886	UBTD1
ENSG00000165887	ANKRD2
ENSG00000165891	E2F7
ENSG00000165895	ARHGAP42
ENSG00000165905	LARGE2
ENSG00000165912	PACSIN3
ENSG00000165914	TTC7B
ENSG00000165923	AGBL2
ENSG00000165953	SERPINA12
ENSG00000165966	PDZRN4
ENSG00000165973	NELL1
ENSG00000165985	C1QL3
ENSG00000165995	CACNB2
ENSG00000165996	HACD1
ENSG00000165997	ARL5B
ENSG00000166006	KCNC2
ENSG00000166016	ABTB2
ENSG00000166025	AMOTL1
ENSG00000166033	HTRA1
ENSG00000166035	LIPC
ENSG00000166037	CEP57
ENSG00000166046	TCP11L2
ENSG00000166068	SPRED1
ENSG00000166086	JAM3
ENSG00000166106	ADAMTS15
ENSG00000166123	GPT2
ENSG00000166128	RAB8B
ENSG00000166145	SPINT1
ENSG00000166147	FBN1
ENSG00000166148	AVPR1A
ENSG00000166153	DEPDC4
ENSG00000166159	LRTM2
ENSG00000166160	OPN1MW2
ENSG00000166164	BRD7
ENSG00000166165	CKB
ENSG00000166167	BTRC
ENSG00000166169	POLL
ENSG00000166206	GABRB3
ENSG00000166211	SPIC
ENSG00000166225	FRS2
ENSG00000166228	PCBD1
ENSG00000166250	CLMP
ENSG00000166289	PLEKHF1
ENSG00000166313	APBB1
ENSG00000166317	SYNPO2L
ENSG00000166321	NUDT13
ENSG00000166341	DCHS1
ENSG00000166342	NETO1
ENSG00000166347	CYB5A
ENSG00000166348	USP54
ENSG00000166377	ATP9B
ENSG00000166387	PPFIBP2
ENSG00000166391	MOGAT2
ENSG00000166394	CYB5R2
ENSG00000166396	SERPINB7
ENSG00000166402	TUB
ENSG00000166407	LMO1
ENSG00000166426	CRABP1
ENSG00000166428	PLD4
ENSG00000166432	ZMAT1
ENSG00000166444	ST5
ENSG00000166446	CDYL2
ENSG00000166478	ZNF143
ENSG00000166483	WEE1
ENSG00000166501	PRKCB
ENSG00000166507	NDST2
ENSG00000166526	ZNF3
ENSG00000166535	A2ML1
ENSG00000166557	TMED3
ENSG00000166558	SLC38A8
ENSG00000166562	SEC11C
ENSG00000166573	GALR1
ENSG00000166579	NDEL1
ENSG00000166592	RRAD
ENSG00000166603	MC4R
ENSG00000166634	SERPINB12
ENSG00000166669	ATF7IP2
ENSG00000166670	MMP10
ENSG00000166676	TVP23A
ENSG00000166682	TMPRSS5
ENSG00000166689	PLEKHA7
ENSG00000166704	ZNF606
ENSG00000166716	ZNF592
ENSG00000166741	NNMT
ENSG00000166743	ACSM1
ENSG00000166747	AP1G1
ENSG00000166748	AGBL1
ENSG00000166793	YPEL4
ENSG00000166794	PPIB
ENSG00000166796	LDHC
ENSG00000166819	PLIN1
ENSG00000166821	PEX11A
ENSG00000166822	TMEM170A
ENSG00000166825	ANPEP
ENSG00000166831	RBPMS2
ENSG00000166833	NAV2
ENSG00000166839	ANKDD1A
ENSG00000166856	GPR182
ENSG00000166862	CACNG2
ENSG00000166866	MYO1A
ENSG00000166881	NEMP1
ENSG00000166886	NAB2
ENSG00000166888	STAT6
ENSG00000166900	STX3
ENSG00000166908	PIP4K2C
ENSG00000166912	MTMR10
ENSG00000166913	YWHAB
ENSG00000166923	GREM1
ENSG00000166925	TSC22D4
ENSG00000166947	EPB42
ENSG00000166948	TGM6
ENSG00000166949	SMAD3
ENSG00000166974	MAPRE2
ENSG00000166997	CNPY4
ENSG00000167037	SGSM1
ENSG00000167065	DUSP18
ENSG00000167074	TEF
ENSG00000167081	PBX3
ENSG00000167106	FAM102A
ENSG00000167114	SLC27A4
ENSG00000167123	CERCAM
ENSG00000167157	PRRX2
ENSG00000167165	UGT1A6
ENSG00000167182	SP2
ENSG00000167191	GPRC5B
ENSG00000167193	CRK
ENSG00000167202	TBC1D2B
ENSG00000167207	NOD2
ENSG00000167208	SNX20
ENSG00000167232	ZNF91
ENSG00000167258	CDK12
ENSG00000167261	DPEP2
ENSG00000167281	RBFOX3
ENSG00000167306	MYO5B
ENSG00000167323	STIM1
ENSG00000167377	ZNF23
ENSG00000167380	ZNF226
ENSG00000167393	PPP2R3B
ENSG00000167397	VKORC1
ENSG00000167414	GNG8
ENSG00000167460	TPM4
ENSG00000167461	RAB8A
ENSG00000167487	KLHL26
ENSG00000167491	GATAD2A
ENSG00000167535	CACNB3
ENSG00000167536	DHRS13
ENSG00000167549	CORO6
ENSG00000167550	RHEBL1
ENSG00000167552	TUBA1A
ENSG00000167553	TUBA1C
ENSG00000167555	ZNF528
ENSG00000167562	ZNF701
ENSG00000167578	RAB4B
ENSG00000167580	AQP2
ENSG00000167588	GPD1
ENSG00000167600	CYP2S1
ENSG00000167601	AXL
ENSG00000167604	NFKBID
ENSG00000167608	TMC4
ENSG00000167614	TTYH1
ENSG00000167635	ZNF146
ENSG00000167637	ZNF283
ENSG00000167642	SPINT2
ENSG00000167645	YIF1B
ENSG00000167654	ATCAY
ENSG00000167657	DAPK3
ENSG00000167674	CTB-50L17.10
ENSG00000167680	SEMA6B
ENSG00000167695	FAM57A
ENSG00000167701	GPT
ENSG00000167702	KIFC2
ENSG00000167703	SLC43A2
ENSG00000167711	SERPINF2
ENSG00000167723	TRPV3
ENSG00000167733	HSD11B1L
ENSG00000167754	KLK5
ENSG00000167766	ZNF83
ENSG00000167767	KRT80
ENSG00000167768	KRT1
ENSG00000167769	ACER1
ENSG00000167770	OTUB1
ENSG00000167771	RCOR2
ENSG00000167779	IGFBP6
ENSG00000167791	CABP2
ENSG00000167797	CDK2AP2
ENSG00000167815	PRDX2
ENSG00000167858	TEKT1
ENSG00000167880	EVPL
ENSG00000167889	MGAT5B
ENSG00000167895	TMC8
ENSG00000167910	CYP7A1
ENSG00000167930	FAM234A
ENSG00000167941	SOST
ENSG00000167964	RAB26
ENSG00000167971	CASKIN1
ENSG00000167977	KCTD5
ENSG00000167984	NLRC3
ENSG00000167987	VPS37C
ENSG00000167992	VWCE
ENSG00000167994	RAB3IL1
ENSG00000167995	BEST1
ENSG00000167996	FTH1
ENSG00000168010	ATG16L2
ENSG00000168026	TTC21A
ENSG00000168036	CTNNB1
ENSG00000168056	LTBP3
ENSG00000168060	NAALADL1
ENSG00000168065	SLC22A11
ENSG00000168067	MAP4K2
ENSG00000168071	CCDC88B
ENSG00000168092	PAFAH1B2
ENSG00000168101	NUDT16L1
ENSG00000168118	RAB4A
ENSG00000168135	KCNJ4
ENSG00000168137	SETD5
ENSG00000168172	HOOK3
ENSG00000168209	DDIT4
ENSG00000168229	PTGDR
ENSG00000168243	GNG4
ENSG00000168246	UBTD2
ENSG00000168256	NKIRAS2
ENSG00000168263	KCNV2
ENSG00000168264	IRF2BP2
ENSG00000168268	NT5DC2
ENSG00000168269	FOXI1
ENSG00000168280	KIF5C
ENSG00000168283	BMI1
ENSG00000168300	PCMTD1
ENSG00000168301	KCTD6
ENSG00000168309	FAM107A
ENSG00000168310	IRF2
ENSG00000168329	CX3CR1
ENSG00000168348	INSM2
ENSG00000168350	DEGS2
ENSG00000168356	SCN11A
ENSG00000168374	ARF4
ENSG00000168386	FILIP1L
ENSG00000168389	MFSD2A
ENSG00000168395	ING5
ENSG00000168412	MTNR1A
ENSG00000168418	KCNG4
ENSG00000168447	SCNN1B
ENSG00000168461	RAB31
ENSG00000168476	REEP4
ENSG00000168481	LGI3
ENSG00000168487	BMP1
ENSG00000168488	ATXN2L
ENSG00000168490	PHYHIP
ENSG00000168502	MTCL1
ENSG00000168505	GBX2
ENSG00000168509	HFE2
ENSG00000168528	SERINC2
ENSG00000168530	MYL1
ENSG00000168539	CHRM1
ENSG00000168546	GFRA2
ENSG00000168582	CRYGA
ENSG00000168589	DYNLRB2
ENSG00000168591	TMUB2
ENSG00000168594	ADAM29
ENSG00000168610	STAT3
ENSG00000168615	ADAM9
ENSG00000168619	ADAM18
ENSG00000168646	AXIN2
ENSG00000168661	ZNF30
ENSG00000168675	LDLRAD4
ENSG00000168702	LRP1B
ENSG00000168710	AHCYL1
ENSG00000168748	CA7
ENSG00000168758	SEMA4C
ENSG00000168763	CNNM3
ENSG00000168772	CXXC4
ENSG00000168779	SHOX2
ENSG00000168781	PPIP5K1
ENSG00000168785	TSPAN5
ENSG00000168807	SNTB2
ENSG00000168830	HTR1E
ENSG00000168843	FSTL5
ENSG00000168875	SOX14
ENSG00000168906	MAT2A
ENSG00000168907	PLA2G4F
ENSG00000168916	ZNF608
ENSG00000168918	INPP5D
ENSG00000168924	LETM1
ENSG00000168925	CTRB1
ENSG00000168928	CTRB2
ENSG00000168938	PPIC
ENSG00000168939	SPRY3
ENSG00000168959	GRM5
ENSG00000168961	LGALS9
ENSG00000168970	JMJD7-PLA2G4B
ENSG00000169006	NTSR2
ENSG00000169016	E2F6
ENSG00000169018	FEM1B
ENSG00000169031	COL4A3
ENSG00000169032	MAP2K1
ENSG00000169045	HNRNPH1
ENSG00000169047	IRS1
ENSG00000169062	UPF3A
ENSG00000169071	ROR2
ENSG00000169083	AR
ENSG00000169100	SLC25A6
ENSG00000169118	CSNK1G1
ENSG00000169129	AFAP1L2
ENSG00000169155	ZBTB43
ENSG00000169169	CPT1C
ENSG00000169181	GSG1L
ENSG00000169213	RAB3B
ENSG00000169218	RSPO1
ENSG00000169220	RGS14
ENSG00000169221	TBC1D10B
ENSG00000169223	LMAN2
ENSG00000169231	THBS3
ENSG00000169239	CA5B
ENSG00000169242	EFNA1
ENSG00000169247	SH3TC2
ENSG00000169249	ZRSR2
ENSG00000169252	ADRB2
ENSG00000169255	B3GALNT1
ENSG00000169282	KCNAB1
ENSG00000169291	SHE
ENSG00000169297	NR0B1
ENSG00000169299	PGM2
ENSG00000169302	STK32A
ENSG00000169306	IL1RAPL1
ENSG00000169375	SIN3A
ENSG00000169398	PTK2
ENSG00000169418	NPR1
ENSG00000169427	KCNK9
ENSG00000169432	SCN9A
ENSG00000169435	RASSF6
ENSG00000169436	COL22A1
ENSG00000169439	SDC2
ENSG00000169490	TM2D2
ENSG00000169495	HTRA4
ENSG00000169499	PLEKHA2
ENSG00000169504	CLIC4
ENSG00000169554	ZEB2
ENSG00000169562	GJB1
ENSG00000169564	PCBP1
ENSG00000169583	CLIC3
ENSG00000169594	BNC1
ENSG00000169604	ANTXR1
ENSG00000169607	CKAP2L
ENSG00000169676	DRD5
ENSG00000169682	SPNS1
ENSG00000169684	CHRNA5
ENSG00000169692	AGPAT2
ENSG00000169733	RFNG
ENSG00000169744	LDB2
ENSG00000169750	RAC3
ENSG00000169760	NLGN1
ENSG00000169783	LINGO1
ENSG00000169813	HNRNPF
ENSG00000169826	CSGALNACT2
ENSG00000169836	TACR3
ENSG00000169840	GSX1
ENSG00000169851	PCDH7
ENSG00000169855	ROBO1
ENSG00000169856	ONECUT1
ENSG00000169860	P2RY1
ENSG00000169884	WNT10B
ENSG00000169891	REPS2
ENSG00000169896	ITGAM
ENSG00000169902	TPST1
ENSG00000169918	OTUD7A
ENSG00000169925	BRD3
ENSG00000169926	KLF13
ENSG00000169946	ZFPM2
ENSG00000169992	NLGN2
ENSG00000170004	CHD3
ENSG00000170011	MYRIP
ENSG00000170017	ALCAM
ENSG00000170027	YWHAG
ENSG00000170049	KCNAB3
ENSG00000170054	SERPINA9
ENSG00000170075	GPR37L1
ENSG00000170100	ZNF778
ENSG00000170144	HNRNPA3
ENSG00000170145	SIK2
ENSG00000170153	RNF150
ENSG00000170162	VGLL2
ENSG00000170166	HOXD4
ENSG00000170175	CHRNB1
ENSG00000170178	HOXD12
ENSG00000170185	USP38
ENSG00000170190	SLC16A5
ENSG00000170209	ANKK1
ENSG00000170214	ADRA1B
ENSG00000170231	FABP6
ENSG00000170234	PWWP2A
ENSG00000170266	GLB1
ENSG00000170275	CRTAP
ENSG00000170276	HSPB2
ENSG00000170289	CNGB3
ENSG00000170293	CMTM8
ENSG00000170296	GABARAP
ENSG00000170298	LGALS9B
ENSG00000170315	UBB
ENSG00000170323	FABP4
ENSG00000170340	B3GNT2
ENSG00000170345	FOS
ENSG00000170365	SMAD1
ENSG00000170367	CST5
ENSG00000170369	CST2
ENSG00000170370	EMX2
ENSG00000170373	CST1
ENSG00000170374	SP7
ENSG00000170381	SEMA3E
ENSG00000170382	LRRN2
ENSG00000170390	DCLK2
ENSG00000170396	ZNF804A
ENSG00000170412	GPRC5C
ENSG00000170421	KRT8
ENSG00000170425	ADORA2B
ENSG00000170426	SDR9C7
ENSG00000170442	KRT86
ENSG00000170454	KRT75
ENSG00000170456	DENND5B
ENSG00000170464	DNAJC18
ENSG00000170465	KRT6C
ENSG00000170477	KRT4
ENSG00000170482	SLC23A1
ENSG00000170485	NPAS2
ENSG00000170500	LONRF2
ENSG00000170522	ELOVL6
ENSG00000170523	KRT83
ENSG00000170525	PFKFB3
ENSG00000170537	TMC7
ENSG00000170542	SERPINB9
ENSG00000170549	IRX1
ENSG00000170558	CDH2
ENSG00000170561	IRX2
ENSG00000170577	SIX2
ENSG00000170579	DLGAP1
ENSG00000170581	STAT2
ENSG00000170604	IRF2BP1
ENSG00000170606	HSPA4
ENSG00000170615	SLC26A5
ENSG00000170624	SGCD
ENSG00000170631	ZNF16
ENSG00000170633	RNF34
ENSG00000170634	ACYP2
ENSG00000170653	ATF7
ENSG00000170667	RASA4B
ENSG00000170689	HOXB9
ENSG00000170743	SYT9
ENSG00000170745	KCNS3
ENSG00000170759	KIF5B
ENSG00000170775	GPR37
ENSG00000170777	TPD52L3
ENSG00000170801	HTRA3
ENSG00000170802	FOXN2
ENSG00000170820	FSHR
ENSG00000170832	USP32
ENSG00000170837	GPR27
ENSG00000170873	MTSS1
ENSG00000170881	RNF139
ENSG00000170890	PLA2G1B
ENSG00000170915	PAQR8
ENSG00000170921	TANC2
ENSG00000170935	NCBP2L
ENSG00000170948	MBD3L1
ENSG00000170949	ZNF160
ENSG00000170961	HAS2
ENSG00000170989	S1PR1
ENSG00000171004	HS6ST2
ENSG00000171016	PYGO1
ENSG00000171017	LRRC8E
ENSG00000171044	XKR6
ENSG00000171045	TSNARE1
ENSG00000171051	FPR1
ENSG00000171056	SOX7
ENSG00000171094	ALK
ENSG00000171097	KYAT1
ENSG00000171100	MTM1
ENSG00000171105	INSR
ENSG00000171109	MFN1
ENSG00000171124	FUT3
ENSG00000171126	KCNG3
ENSG00000171132	PRKCE
ENSG00000171150	SOCS5
ENSG00000171189	GRIK1
ENSG00000171208	NETO2
ENSG00000171217	CLDN20
ENSG00000171219	CDC42BPG
ENSG00000171223	JUNB
ENSG00000171234	UGT2B7
ENSG00000171236	LRG1
ENSG00000171243	SOSTDC1
ENSG00000171246	NPTX1
ENSG00000171262	FAM98B
ENSG00000171303	KCNK3
ENSG00000171310	CHST11
ENSG00000171316	CHD7
ENSG00000171320	ESCO2
ENSG00000171345	KRT19
ENSG00000171346	KRT15
ENSG00000171365	CLCN5
ENSG00000171368	TPPP
ENSG00000171385	KCND3
ENSG00000171403	KRT9
ENSG00000171408	PDE7B
ENSG00000171435	KSR2
ENSG00000171450	CDK5R2
ENSG00000171462	DLK2
ENSG00000171478	SPACA5B
ENSG00000171487	NLRP5
ENSG00000171488	LRRC8C
ENSG00000171492	LRRC8D
ENSG00000171502	COL24A1
ENSG00000171509	RXFP1
ENSG00000171517	LPAR3
ENSG00000171532	NEUROD2
ENSG00000171551	ECEL1
ENSG00000171552	BCL2L1
ENSG00000171557	FGG
ENSG00000171564	FGB
ENSG00000171570	RAB4B-EGLN2
ENSG00000171587	DSCAM
ENSG00000171596	NMUR1
ENSG00000171603	CLSTN1
ENSG00000171604	CXXC5
ENSG00000171608	PIK3CD
ENSG00000171612	SLC25A33
ENSG00000171617	ENC1
ENSG00000171621	SPSB1
ENSG00000171649	ZIK1
ENSG00000171681	ATF7IP
ENSG00000171700	RGS19
ENSG00000171703	TCEA2
ENSG00000171714	ANO5
ENSG00000171724	VAT1L
ENSG00000171747	LGALS4
ENSG00000171759	PAH
ENSG00000171773	NXNL1
ENSG00000171777	RASGRP4
ENSG00000171791	BCL2
ENSG00000171793	CTPS1
ENSG00000171812	COL8A2
ENSG00000171813	PWWP2B
ENSG00000171815	PCDHB1
ENSG00000171817	ZNF540
ENSG00000171843	MLLT3
ENSG00000171848	RRM2
ENSG00000171873	ADRA1D
ENSG00000171877	FRMD5
ENSG00000171885	AQP4
ENSG00000171903	CYP4F11
ENSG00000171914	TLN2
ENSG00000171916	LGALS9C
ENSG00000171928	TVP23B
ENSG00000171954	CYP4F22
ENSG00000171988	JMJD1C
ENSG00000172006	ZNF554
ENSG00000172007	RAB33B
ENSG00000172009	THOP1
ENSG00000172031	EPHX4
ENSG00000172037	LAMB2
ENSG00000172046	USP19
ENSG00000172057	ORMDL3
ENSG00000172059	KLF11
ENSG00000172081	MOB3A
ENSG00000172137	CALB2
ENSG00000172159	FRMD3
ENSG00000172164	SNTB1
ENSG00000172197	MBOAT1
ENSG00000172201	ID4
ENSG00000172216	CEBPB
ENSG00000172236	TPSAB1
ENSG00000172247	C1QTNF4
ENSG00000172264	MACROD2
ENSG00000172270	BSG
ENSG00000172292	CERS6
ENSG00000172296	SPTLC3
ENSG00000172318	B3GALT1
ENSG00000172345	STARD5
ENSG00000172346	CSDC2
ENSG00000172348	RCAN2
ENSG00000172350	ABCG4
ENSG00000172354	GNB2
ENSG00000172367	PDZD3
ENSG00000172375	C2CD2L
ENSG00000172379	ARNT2
ENSG00000172380	GNG12
ENSG00000172382	PRSS27
ENSG00000172403	SYNPO2
ENSG00000172404	DNAJB7
ENSG00000172461	FUT9
ENSG00000172469	MANEA
ENSG00000172493	AFF1
ENSG00000172497	ACOT12
ENSG00000172530	BANP
ENSG00000172531	PPP1CA
ENSG00000172548	NIPAL4
ENSG00000172554	SNTG2
ENSG00000172572	PDE3A
ENSG00000172575	RASGRP1
ENSG00000172594	SMPDL3A
ENSG00000172602	RND1
ENSG00000172613	RAD9A
ENSG00000172638	EFEMP2
ENSG00000172650	AGAP5
ENSG00000172725	CORO1B
ENSG00000172728	FUT10
ENSG00000172733	PURG
ENSG00000172748	ZNF596
ENSG00000172757	CFL1
ENSG00000172765	TMCC1
ENSG00000172766	NAA16
ENSG00000172780	RAB43
ENSG00000172789	HOXC5
ENSG00000172794	RAB37
ENSG00000172799	ZBTB8OSP2
ENSG00000172803	SNX32
ENSG00000172817	CYP7B1
ENSG00000172818	OVOL1
ENSG00000172819	RARG
ENSG00000172824	CES4A
ENSG00000172830	SSH3
ENSG00000172831	CES2
ENSG00000172840	PDP2
ENSG00000172845	SP3
